线圈编号,日期,时间(min),平均速度(km/h)
YABX01,20110104,5,0.9609654357834921
YABX01,20110104,10,0.9013379497664337
YABX01,20110104,15,0.8246740391730724
YABX01,20110104,20,0.8157226974465408
YABX01,20110104,25,1.2297222522986389
YABX01,20110104,30,1.054954523912077
YABX01,20110104,35,1.0662158893099722
YABX01,20110104,40,0.7120603851941231
YABX01,20110104,45,0.9476106114334253
YABX01,20110104,50,0.9795900016338575
YABX01,20110104,55,0.8811252426420068
YABX01,20110104,60,1.085706714037098
YABX01,20110104,65,1.1761585784189077
YABX01,20110104,70,1.0946580557636294
YABX01,20110104,75,1.0687424777005254
YABX01,20110104,80,0.8095145088297516
YABX01,20110104,85,0.8429376638247865
YABX01,20110104,90,0.579739341768858
YABX01,20110104,95,0.7532798700800075
YABX01,20110104,100,0.8275615687622756
YABX01,20110104,105,0.9286251043844098
YABX01,20110104,110,0.7360990690242448
YABX01,20110104,115,1.0288945693695122
YABX01,20110104,120,0.6254344975180082
YABX01,20110104,125,1.3184415989269263
YABX01,20110104,130,1.2775108669999615
YABX01,20110104,135,0.6001686136124752
YABX01,20110104,140,1.0467250645828459
YABX01,20110104,145,0.8152173797684298
YABX01,20110104,150,0.9440733876866502
YABX01,20110104,155,0.8323981808241925
YABX01,20110104,160,0.4714569821737147
YABX01,20110104,165,0.6478850400740684
YABX01,20110104,170,0.26990741684728775
YABX01,20110104,175,0.7842486249242187
YABX01,20110104,180,1.5061310222251743
YABX01,20110104,185,1.3256604228999354
YABX01,20110104,190,0.8461139463729105
YABX01,20110104,195,0.9045864205542881
YABX01,20110104,200,0.35111918654364527
YABX01,20110104,205,1.174065119466735
YABX01,20110104,210,0.5195343498339581
YABX01,20110104,215,1.4429663124613408
YABX01,20110104,220,1.4820923383950526
YABX01,20110104,225,1.6505075016853654
YABX01,20110104,230,0.5243709618958751
YABX01,20110104,235,0.6759662653290753
YABX01,20110104,240,1.5061310222251743
YABX01,20110104,245,0.9887579080795793
YABX01,20110104,250,1.2689204664720801
YABX01,20110104,255,1.1451898235746965
YABX01,20110104,260,0.892530984519362
YABX01,20110104,265,0.6914145486313157
YABX01,20110104,270,1.7948839811455566
YABX01,20110104,275,0.37818977644243107
YABX01,20110104,280,0.3270805027135235
YABX01,20110104,285,1.1451898235746965
YABX01,20110104,290,0.293368594759569
YABX01,20110104,295,1.103970338688812
YABX01,20110104,300,1.6570766315008036
YABX01,20110104,305,0.7264980331401424
YABX01,20110104,310,0.5883297422967394
YABX01,20110104,315,1.2229365577640092
YABX01,20110104,320,1.0073824739299435
YABX01,20110104,325,1.1451898235746965
YABX01,20110104,330,0.9745368248527503
YABX01,20110104,335,0.7040474905840821
YABX01,20110104,340,1.073001583844601
YABX01,20110104,345,0.7391309750929089
YABX01,20110104,350,0.6805141244320715
YABX01,20110104,355,0.9967708026896202
YABX01,20110104,360,1.2780161846780727
YABX01,20110104,365,1.036907463979553
YABX01,20110104,370,0.8887771960533966
YABX01,20110104,375,1.0177053922113473
YABX01,20110104,380,1.0509119824871918
YABX01,20110104,385,0.8684923006892403
YABX01,20110104,390,0.6719237239041901
YABX01,20110104,395,0.4614228168512317
YABX01,20110104,400,0.827128439323895
YABX01,20110104,405,0.7413688105245423
YABX01,20110104,410,0.7120603851941231
YABX01,20110104,415,0.7311902687225984
YABX01,20110104,420,0.8105973324257032
YABX01,20110104,425,0.9014823262458935
YABX01,20110104,430,0.7719766241701023
YABX01,20110104,435,0.6109246613322594
YABX01,20110104,440,0.4954956660038364
YABX01,20110104,445,0.2688967814910667
YABX01,20110104,450,0.36432963441425326
YABX01,20110104,455,0.2789309468135497
YABX01,20110104,460,0.13455446735335855
YABX01,20110104,465,0.24009367383875851
YABX01,20110104,470,0.10531823026266977
YABX01,20110104,475,0.3631024343388409
YABX01,20110104,480,0.021146742737378568
YABX01,20110104,485,0.1461045857101736
YABX01,20110104,490,0.062366227623262986
YABX01,20110104,495,0.11282580719459964
YABX01,20110104,500,0.15621093927238702
YABX01,20110104,505,0.13455446735335855
YABX01,20110104,510,0.23424642642062055
YABX01,20110104,515,-0.08201025183692814
YABX01,20110104,520,0.39616464813522456
YABX01,20110104,525,0.07203945174709582
YABX01,20110104,530,0.20674270708345413
YABX01,20110104,535,0.2520047333942237
YABX01,20110104,540,0.4088697783277215
YABX01,20110104,545,0.6398721454640275
YABX01,20110104,550,0.24861188612690943
YABX01,20110104,555,0.43918883901436173
YABX01,20110104,560,0.016237942435732226
YABX01,20110104,565,0.2685358402924155
YABX01,20110104,570,0.10430759490644874
YABX01,20110104,575,0.40230064851228325
YABX01,20110104,580,0.20674270708345413
YABX01,20110104,585,0.29372953595821916
YABX01,20110104,590,0.35111918654364527
YABX01,20110104,595,0.3176960315486114
YABX01,20110104,600,0.18097150549981006
YABX01,20110104,605,0.07759794620631305
YABX01,20110104,610,0.5973532722630013
YABX01,20110104,615,0.13455446735335855
YABX01,20110104,620,0.16191381021106513
YABX01,20110104,625,0.29762770090364443
YABX01,20110104,630,0.35111918654364527
YABX01,20110104,635,0.17765084647222518
YABX01,20110104,640,0.29329640651983857
YABX01,20110104,645,0.26535955774429154
YABX01,20110104,650,0.4459745335489903
YABX01,20110104,655,0.22154129622812357
YABX01,20110104,660,0.25056096859962207
YABX01,20110104,665,0.6992830667618957
YABX01,20110104,670,0.4233074262737408
YABX01,20110104,675,0.4972281837573587
YABX01,20110104,680,0.36389650497587267
YABX01,20110104,685,0.062366227623262986
YABX01,20110104,690,0.3480872804749811
YABX01,20110104,695,0.4396941566924728
YABX01,20110104,700,0.5231437618204626
YABX01,20110104,705,0.42179147323940874
YABX01,20110104,710,0.6845566658569566
YABX01,20110104,715,0.44900643961765446
YABX01,20110104,720,0.7120603851941231
YABX01,20110104,725,0.4743445117629179
YABX01,20110104,730,0.7765244832730984
YABX01,20110104,735,0.59612607218759
YABX01,20110104,740,0.29697800674607355
YABX01,20110104,745,0.5867416010226769
YABX01,20110104,750,0.45268803984388944
YABX01,20110104,755,0.6122240496474012
YABX01,20110104,760,0.5738920943507201
YABX01,20110104,765,0.3219551376926869
YABX01,20110104,770,0.41406733158828857
YABX01,20110104,775,0.35696643396178324
YABX01,20110104,780,0.48127458277700735
YABX01,20110104,785,0.3215220082543063
YABX01,20110104,790,0.3324946206932809
YABX01,20110104,795,0.5145533612925813
YABX01,20110104,800,0.2519325451544943
YABX01,20110104,805,0.1955535299252892
YABX01,20110104,810,0.30600153671233554
YABX01,20110104,815,0.4893596656267787
YABX01,20110104,820,0.21230120154267135
YABX01,20110104,825,0.062366227623262986
YABX01,20110104,830,0.01898109554547562
YABX01,20110104,835,-0.11167961836599752
YABX01,20110104,840,0.22948200259843407
YABX01,20110104,845,0.24594092125689648
YABX01,20110104,850,0.234823932338461
YABX01,20110104,855,0.40778695473177
YABX01,20110104,860,0.07795888740496319
YABX01,20110104,865,-0.027508130840705806
YABX01,20110104,870,0.07406072245953892
YABX01,20110104,875,0.4134898256704481
YABX01,20110104,880,-0.11673279514710423
YABX01,20110104,885,-0.4819330999416575
YABX01,20110104,890,-0.06605665085657728
YABX01,20110104,895,0.16234693964944572
YABX01,20110104,900,-0.12575632511336618
YABX01,20110104,905,-0.5431487272327785
YABX01,20110104,910,0.019775166182506358
YABX01,20110104,915,-0.0551562266573326
YABX01,20110104,920,-0.042667661184025936
YABX01,20110104,925,0.12538656090763675
YABX01,20110104,930,0.14502176211422213
YABX01,20110104,935,0.03695596723826907
YABX01,20110104,940,-0.06345787422629373
YABX01,20110104,945,0.24363089758553264
YABX01,20110104,950,0.22818261428329228
YABX01,20110104,955,-0.08201025183692814
YABX01,20110104,960,0.01681544835357267
YABX01,20110104,965,-0.32088113710381416
YABX01,20110104,970,0.40930290776610206
YABX01,20110104,975,0.15382872736129377
YABX01,20110104,980,-0.01689645960038187
YABX01,20110104,985,0.1259640668254772
YABX01,20110104,990,0.29257452412253726
YABX01,20110104,995,0.269113346210257
YABX01,20110104,1000,0.3327111854124712
YABX01,20110104,1005,0.33336087957004207
YABX01,20110104,1010,0.2297707555573548
YABX01,20110104,1015,0.3521298218998663
YABX01,20110104,1020,0.49311345409274315
YABX01,20110104,1025,0.20233922445991778
YABX01,20110104,1030,0.19078910610310273
YABX01,20110104,1035,-0.11160743012626707
YABX01,20110104,1040,-0.2092781184810865
YABX01,20110104,1045,-0.18545599937015508
YABX01,20110104,1050,-1.8193646174211382
YABX01,20110104,1055,-3.5518101827037016
YABX01,20110104,1060,-3.6855749909235684
YABX01,20110104,1065,-3.182711712963723
YABX01,20110104,1070,-3.5099410036602463
YABX01,20110104,1075,-3.79992116265604
YABX01,20110104,1080,-3.9801751972620885
YABX01,20110104,1085,-3.8731922259820872
YABX01,20110104,1090,-3.367657983152228
YABX01,20110104,1095,-1.7574992959724463
YABX01,20110104,1100,-0.21360941286489238
YABX01,20110104,1105,-0.6177913671136972
YABX01,20110104,1110,-0.009822012106832577
YABX01,20110104,1115,0.23424642642062055
YABX01,20110104,1120,0.09015869991935015
YABX01,20110104,1125,0.1827040232533324
YABX01,20110104,1130,-0.04779302620486309
YABX01,20110104,1135,-0.5873279299475971
YABX01,20110104,1140,-1.6553529367543611
YABX01,20110104,1145,-0.8464115223389099
YABX01,20110104,1150,0.13455446735335855
YABX01,20110104,1155,0.17974430542439873
YABX01,20110104,1160,0.224789767015978
YABX01,20110104,1165,0.23078139091357583
