线圈编号,日期,时间(min),平均速度(km/h)
YABX01,20110105,1075,45
YABX01,20110105,1080,18.473
YABX01,20110105,1085,25
YABX01,20110105,1090,18.459
YABX01,20110105,1095,5
YABX01,20110105,1100,13.459
YABX01,20110105,1105,14.506
YABX01,20110105,1110,15.572
YABX01,20110105,1115,46.484
YABX01,20110105,1120,54
YABX01,20110105,1125,66.407
YABX01,20110105,1130,68
YABX01,20110105,1135,62.258
YABX01,20110105,1140,66.8
YABX01,20110105,1145,66.967
YABX01,20110105,1150,64
YABX01,20110105,1155,66.761
YABX01,20110105,1160,68.832
YABX01,20110105,1165,70
YABX01,20110105,1170,71.729
YABX01,20110105,1175,68.511
YABX01,20110105,1180,68.182
YABX01,20110105,1185,71.312
YABX01,20110105,1190,70.348
YABX01,20110105,1195,69.165
YABX01,20110105,1200,66
YABX01,20110105,1205,64.8
YABX01,20110105,1210,68.104
YABX01,20110105,1215,65.583
YABX01,20110105,1220,72.9
YABX01,20110105,1225,69.903
YABX01,20110105,1230,71.198
YABX01,20110105,1235,74.128
YABX01,20110105,1240,71.656
YABX01,20110105,1245,68.353
YABX01,20110105,1250,71.704
YABX01,20110105,1255,70.242
YABX01,20110105,1260,71.143
YABX01,20110105,1265,71.857
YABX01,20110105,1270,72.769
YABX01,20110105,1275,69.867
YABX01,20110105,1280,71.458
YABX01,20110105,1285,70.224
YABX01,20110105,1290,68.782
YABX01,20110105,1295,68.576
YABX01,20110105,1300,71.679
YABX01,20110105,1305,68.781
YABX01,20110105,1310,74.426
YABX01,20110105,1315,76.471
YABX01,20110105,1320,72.253
YABX01,20110105,1325,72.843
YABX01,20110105,1330,70.161
YABX01,20110105,1335,70.615
YABX01,20110105,1340,70.059
YABX01,20110105,1345,73.631
YABX01,20110105,1350,74.329
YABX01,20110105,1355,73.387
YABX01,20110105,1360,75.241
YABX01,20110105,1365,72.203
YABX01,20110105,1370,76.442
YABX01,20110105,1375,75.449
YABX01,20110105,1380,74.125
YABX01,20110105,1385,72.78
YABX01,20110105,1390,77.396
YABX01,20110105,1395,73.245
YABX01,20110105,1400,74.929
YABX01,20110105,1405,70.289
YABX01,20110105,1410,70.736
YABX01,20110105,1415,75.429
YABX01,20110105,1420,73.757
YABX01,20110105,1425,74.179
YABX01,20110105,1430,74.667
YABX01,20110105,1435,74.345
YABX01,20110105,1440,81.515
YABX02,20110105,5,70.397
YABX02,20110105,10,69.159
YABX02,20110105,15,71.826
YABX02,20110105,20,70.511
YABX02,20110105,25,68.591
YABX02,20110105,30,71.591
YABX02,20110105,35,71.033
YABX02,20110105,40,72.868
YABX02,20110105,45,71.902
YABX02,20110105,50,71.464
YABX02,20110105,55,71.222
YABX02,20110105,60,72.151
YABX02,20110105,65,72.719
YABX02,20110105,70,76.45
YABX02,20110105,75,75.419
YABX02,20110105,80,71.738
YABX02,20110105,85,75.24
YABX02,20110105,90,72.474
YABX02,20110105,95,73.54
YABX02,20110105,100,73.083
YABX02,20110105,105,71.785
YABX02,20110105,110,71.595
YABX02,20110105,115,74.505
YABX02,20110105,120,69.449
YABX02,20110105,125,71.867
YABX02,20110105,130,69.536
YABX02,20110105,135,66.253
YABX02,20110105,140,66.946
YABX02,20110105,145,71.086
YABX02,20110105,150,71.888
YABX02,20110105,155,64.73
YABX02,20110105,160,73.092
YABX02,20110105,165,71.973
YABX02,20110105,170,71.777
YABX02,20110105,175,71.677
YABX02,20110105,180,72.548
YABX02,20110105,185,71.774
YABX02,20110105,190,65.343
YABX02,20110105,195,69.7
YABX02,20110105,200,60.321
YABX02,20110105,205,71.168
YABX02,20110105,210,65.427
YABX02,20110105,215,69.399
YABX02,20110105,220,63.736
YABX02,20110105,225,66.616
YABX02,20110105,230,71.05
YABX02,20110105,235,70.016
YABX02,20110105,240,70.245
YABX02,20110105,245,74.174
YABX02,20110105,250,68.902
YABX02,20110105,255,63.609
YABX02,20110105,260,73.405
YABX02,20110105,265,70.527
YABX02,20110105,270,78.333
YABX02,20110105,275,69.333
YABX02,20110105,280,71.309
YABX02,20110105,285,76.492
YABX02,20110105,290,67.278
YABX02,20110105,295,72.817
YABX02,20110105,300,72.23
YABX02,20110105,305,71.963
YABX02,20110105,310,72.044
YABX02,20110105,315,69.652
YABX02,20110105,320,80.189
YABX02,20110105,325,75.681
YABX02,20110105,330,73.65
YABX02,20110105,335,71.329
YABX02,20110105,340,72.702
YABX02,20110105,345,71.032
YABX02,20110105,350,71.614
YABX02,20110105,355,70.254
YABX02,20110105,360,74.445
YABX02,20110105,365,70.034
YABX02,20110105,370,70.562
YABX02,20110105,375,71.07
YABX02,20110105,380,73.374
YABX02,20110105,385,72.039
YABX02,20110105,390,71.719
YABX02,20110105,395,68.83
YABX02,20110105,400,69.567
YABX02,20110105,405,68.19
YABX02,20110105,410,68.912
YABX02,20110105,415,66.894
YABX02,20110105,420,67.975
YABX02,20110105,425,67.577
YABX02,20110105,430,65.021
YABX02,20110105,435,64.397
YABX02,20110105,440,64.305
YABX02,20110105,445,61.065
YABX02,20110105,450,59.898
YABX02,20110105,455,62.368
YABX02,20110105,460,60.524
YABX02,20110105,465,61.527
YABX02,20110105,470,57.992
YABX02,20110105,475,54.781
YABX02,20110105,480,49.497
YABX02,20110105,485,43.787
YABX02,20110105,490,33.283
YABX02,20110105,495,35.246
YABX02,20110105,500,37.214
YABX02,20110105,505,39.075
YABX02,20110105,510,45.701
YABX02,20110105,515,50.07
YABX02,20110105,520,53.487
YABX02,20110105,525,60.206
YABX02,20110105,530,59.786
YABX02,20110105,535,59.347
YABX02,20110105,540,60.738
YABX02,20110105,545,62.472
YABX02,20110105,550,59.646
YABX02,20110105,555,61.913
YABX02,20110105,560,55.712
YABX02,20110105,565,56.481
YABX02,20110105,570,61.249
YABX02,20110105,575,59.263
YABX02,20110105,580,58.966
YABX02,20110105,585,59.319
YABX02,20110105,590,59.702
YABX02,20110105,595,58.469
YABX02,20110105,600,59.767
YABX02,20110105,605,49.733
YABX02,20110105,610,42.789
YABX02,20110105,615,58.809
YABX02,20110105,620,56.875
YABX02,20110105,625,60.524
YABX02,20110105,630,62.252
YABX02,20110105,635,60.489
YABX02,20110105,640,57.389
YABX02,20110105,645,64.342
YABX02,20110105,650,58.723
YABX02,20110105,655,54.762
YABX02,20110105,660,59.381
YABX02,20110105,665,59.125
YABX02,20110105,670,63.951
YABX02,20110105,675,58
YABX02,20110105,680,60.906
YABX02,20110105,685,59.506
YABX02,20110105,690,57.266
YABX02,20110105,695,56.367
YABX02,20110105,700,58.668
YABX02,20110105,705,61.221
YABX02,20110105,710,58.878
YABX02,20110105,715,58.009
YABX02,20110105,720,59.463
YABX02,20110105,725,60.048
YABX02,20110105,730,63.066
YABX02,20110105,735,60.059
YABX02,20110105,740,62.985
YABX02,20110105,745,61.736
YABX02,20110105,750,63.555
YABX02,20110105,755,62.881
YABX02,20110105,760,62.158
YABX02,20110105,765,60.147
YABX02,20110105,770,59.102
YABX02,20110105,775,59.31
YABX02,20110105,780,58.874
YABX02,20110105,785,61.537
YABX02,20110105,790,57.629
YABX02,20110105,795,53.311
